globalid,name,address,latitude,longitude,restroom_open_status,advertised_hours,ada_accessible,gender_neutral,baby_changing,showers,menstrual_products,category,operated_by,restroom_assessed,restroom_assessment_date,public_buildings,outdoor_facilities,government_facilities,commercial,transportation_mts,other,notes,timestamp,place_id,action,researcher_name,audit_datetime,restroom_name,open_when_visited,access_method,findability,showers_available,water_refill_nearby,visible_signage,security_cameras,access_barriers,overall_impressions,outside_context,approved
cb0366b8-c14d-4860-8b6f-fd8da92ceb3c,Mission Bay Youth Field,"2639 Grand Ave, San Diego, CA 92109",32.80119396,-117.2202147,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
439679af-0330-43ec-9cb3-0031e64103b0,William Heise County Park,"4945 Heise Park Rd, Julian, CA 92036",33.04035227,-116.5879128,,24/7,,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
0bbbbccf-c4c3-4cec-b80e-e8972c665111,Breen Neighborhood Park,"11131 Polaris Dr, San Diego, CA 92126",32.92300521,-117.1301541,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b6b340-ac0c-4564-b395-4caf2745238d,Kumeyaay-Ipai Interpretive Center,"13104 Ipai Waaypuk Trail, Poway, CA 92064",32.95406374,-117.0549377,,"4:00am - 10:00pm, daily",,,,,,,City of Poway,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2fd10b-7921-4c2e-84c5-c2b0cb569091,Vacation Isle Park,"Vacation Isle Park, Hibiscus Ln, San Diego, CA 92109",32.77202639,-117.2383211,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
88e253f2-7724-42c4-9830-50263cec38f5,La Jolla Shores South,"10389 Vallecitos, La Jolla, CA 92037",32.8556701,-117.2579404,1,24/7,1,1,1,0,0,2,City of San Diego,3,53:04.3,,2,,,,,,,,,,,,,,,,,,,,,,
6198400c-3b63-4361-aa55-50cff90fbd8b,La Jolla Shores Park,"8300 La Vereda, La Jolla, CA 92037",32.85868133,-117.2561237,,24/7,,,,,,,City of San Diego,,55:36.3,,,,,,,,,,,,,,,,,,,,,,,,
9d9ba2d5-a0f8-4182-a544-f9ed6f147285,Crown Point Park South,"Crown Point Dr & Bayside Walk, San Diego, CA 92109",32.78280722,-117.2330565,0,,0,0,0,0,0,2,City of San Diego,1,5/19/22 16:00,,1,,,,,,,,,,,,,,,,,,,,,,
8120d624-55be-449e-865b-63dcfa24ad47,Mission Bay Park Playa Pacifica,"1093 E Mission Bay Dr, San Diego, CA 92109",32.78153095,-117.2110376,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
f53356c6-9cd3-4ebe-9e3b-bffbf777b3a0,Model Yacht Pond,"Vacation Isle Park, Hibiscus Ln, San Diego, CA 92109",32.77260373,-117.2362893,1,24/7,0,0,0,1,0,2,City of San Diego,1,2/23/22 17:27,,2,,,,,,,,,,,,,,,,,,,,,,
caf6edfb-61e4-4d45-bf2e-d6b5c9e4060b,South Shores Park,"S Shores Park Dy, San Diego, CA 92109",32.76411328,-117.2186393,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
937fa2bf-17d7-4d40-8716-f0607a40360d,Tecolote Shores,"1740 E Mission Bay Dr, San Diego, CA 92109",32.7761725,-117.2104007,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
99481d7d-525d-4d14-b2da-33c228f8c482,Ventura Cove Park,"3209 Gleason Rd, San Diego, CA 92109",32.77009358,-117.244254,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
0622238a-35b2-485b-8e39-8358c1e1ace4,Ski Beach Central,"1600 Vacation Rd, San Diego, CA 92109",32.776349,-117.233389,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
4fcbfbd4-8243-4eb0-b97b-3cb1bcbe6ae7,Oakcrest Park,"1219 Encinitas Blvd, Encinitas, CA 92024",33.04459588,-117.2653087,,"5:00am - 10:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad6251f-d0b0-49b7-8a28-e6e229395a69,Paul Ecke Sports Park,"200 Saxony Rd, Encinitas, CA 92024",33.05370438,-117.2869901,,"5:00am - 10:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
da39ee97-ce75-45b1-8257-601e05926852,Prince Memorial Park Skatepark,"Alex Rd &, Foussat Rd, Oceanside, CA 92058",33.22136831,-117.344965,,"6:00am - 9:00pm, daily",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
4c368038-2abc-4cf8-95b9-58e15b84802f,Quivira Park,"792 Quivira Way, San Diego, CA 92109",32.75864662,-117.2423006,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
090262ac-a375-48ed-858c-9854c184ee0f,Skyline Hills Community Park,"8285 Skyline Dr, San Diego, CA 92114",32.70471042,-117.0250763,,Mon & Wed 10:00am - 8:00pm; Tues & Thurs 10:00am - 9:00pm; Fri 10:00am - 7:00pm; Sat 8:00am - 5:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
95bd6f1a-2a54-4266-8a5a-fc38bfdb96a3,Collier County Park,"626 E St, Ramona, CA 92065",33.0425025,-116.8612154,1,"5:00am - 10:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
3bdbe0ed-e590-4d11-9a80-88778e38fb04,Cottonwood Creek Park,"95 N Vulcan Ave, Encinitas, CA 92024",33.04994133,-117.2913702,1,"5:00am - 10:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
729b7f94-610f-46bc-aac0-4dc8c1856d93,Encinitas Community Park Playground,"425 Santa Fe Dr, Encinitas, CA 92024",33.03272149,-117.2826013,,"5:00am - 10:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
611480ed-c839-49c7-9ee6-413205783d89,Encitinas Community Park,"425 Santa Fe Dr, Encinitas, CA 92024",33.03146962,-117.2798731,,"5:00am - 10:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
279e8db3-7b3a-41fc-8d6f-12492a7302c8,Moonlight State Beach,"400 B St, Encinitas, CA 92024",33.04776711,-117.2973468,,"5:00am - 10:00pm, daily",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
4fa86e17-91af-4fca-8528-7d368f5deeed,Mount San Miguel Park and Recreation Center,"2335 Paseo Veracruz, Chula Vista, CA 91914",32.67090481,-116.973745,,"5:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
dd3410ff-759b-4f26-88fd-bed294264966,Oceanside Harbor Lifeguard,"1304 N Pacific St, Oceanside, CA 92054",33.20537554,-117.3936956,1,"5:00am - 11:30pm, daily",1,0,0,0,0,2,City of Oceanside,3,9/24/22 14:29,,2,,,,,,,,,,,,,,,,,,,,,,
e378ead9-8d9e-4dbe-a02e-8fc784b66f23,Oceanside Harbor North Fishing Pier,"1400 N Harbor Dr, Oceanside, CA 92054",33.20838074,-117.3941881,1,"5:00am - 11:30pm, daily",1,0,0,1,0,2,City of Oceanside,1,1/24/22 15:01,,1,,,,,,,,,,,,,,,,,,,,,,
56403e4f-8d07-4449-8e60-972eb27d5795,Oceanside Harbor North Parking,"1620 N Harbor Dr, Oceanside, CA 92054",33.2113778,-117.3946187,1,"5:00am - 11:30pm, daily",1,0,0,1,0,2,City of Oceanside,1,1/24/22 14:56,,1,,,,,,,,,,,,,,,,,,,,,,
6a8dbc09-919c-4b13-966f-46e1ec1de41a,Marian Bear Memorial Park,"5491 Genessee Ave, San Diego, CA 92117",32.84549055,-117.1992477,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
33f923ac-c86f-47ad-b870-f7ffccdfb616,National City Golf Course,"1439 Sweetwater Rd, National City, CA 91950",32.6615215,-117.0840281,,"5:00am - 9:00pm, daily",,,,,,,City of National City,,,,,,,,,,,,,,,,,,,,,,,,,,
2ead864f-2b80-4022-98f6-b707589d1946,Oceanside Transit Center,"235 S Tremont St, Oceanside, CA 92054",33.19289496,-117.3791857,,"6:15am - 7:45pm, daily",,,,,,,Amtrak,,,,,,,,,,,,,,,,,,,,,,,,,,
1fc7c6c6-28b3-41f6-bb7a-e4402a7162bf,Marisol Park,"900 N Rancho Del Rey Pkwy, Chula Vista, CA 91910",32.64850921,-117.0274705,,"6:30am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
798c05e9-f2b5-4388-922f-a258dc2a6e1d,Mission Sports Park,"931 Bailey Ct, San Marcos, CA 92069",33.1452618,-117.1807667,,"6:30am - 10:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4e94a8-0eac-469b-9ace-cd9bafb7cad4,Mission Sports Park Field 8,"931 Bailey Ct, San Marcos, CA 92069",33.14573581,-117.1817834,,"6:30am - 10:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
0f27b317-9b89-41d6-846d-d2dab9756ce0,Kearny Mesa Park,"520 Ciota's Way, San Diego, CA 92111",32.80142753,-117.167165,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
33abd676-ac63-4d99-868c-81dfbb26dd24,Las Palmas Park (2),1800 E 22nd St. National City CA 91950,32.66945566,-117.0843072,,"6:30am - 4:00pm, daily",,,,,,,City of National City,,,,,,,,,,,,,,,,,,,,,,,,,,
a6da7576-da82-4b8d-b17d-60ed01b3bd67,Kit Carson Adult Softball Complex,"3353 Casteneda Dr, Escondido, CA 92025",33.07151474,-117.0615993,1,Sunrise - Sunset,1,0,0,1,0,2,City of Escondido,3,6/19/24 15:53,,1,,,,,,,,,,,,,,,,,,,,,,
20781306-3735-4185-986c-527a4be0ef20,Kit Carson Arroyo de Oro Picnic Area,"3333 Bear Valley Pkwy, Escondido, CA 92025",33.08115087,-117.0608402,1,Sunrise - Sunset,1,0,0,1,0,2,City of Escondido,3,6/19/24 15:04,,1,,,,,,,,,,,,,,,,,,,,,,
78cad8e2-f6b9-48f0-9a4f-7c5ee493b4dc,Kit Carson Castaneda Drive,"3333 Bear Valley Pkwy, Escondido, CA 92025",33.08343769,-117.0607595,1,Sunrise - Sunset,1,0,0,1,0,2,City of Escondido,3,6/19/24 14:51,,1,,,,,,,,,,,,,,,,,,,,,,
074b91f4-edde-403d-b942-9ca699282889,Kit Carson Ampitheatre,"3333 Bear Valley Pkwy, Escondido, CA 92025",33.07860135,-117.0590081,0,"6:30am - 8:00pm, daily",2,2,2,1,3,2,City of Escondido,3,6/19/24 15:23,,1,,,,,,,,,,,,,,,,,,,,,,
f62a075d-55c7-4534-949c-5a79511c02c0,Kit Carson Escondido Youth Baseball,"3353 Casteneda Dr, Escondido, CA 92025",33.07461913,-117.0610535,,Sunrise - Sunset,,,,,,,City of Escondido,,6/19/24 15:45,,,,,,,,,,,,,,,,,,,,,,,,
e1616794-62d8-4a02-b113-2826a59d443b,Kit Carson Girls Softball Fields,"3353 Casteneda Dr, Escondido, CA 92025",33.07613737,-117.0596078,0,Sunrise - Sunset,2,0,2,1,3,2,City of Escondido,3,6/19/24 15:33,,1,,,,,,,,,,,,,,,,,,,,,,
91a809c9-f35a-4213-9bba-50392c569ee0,Kit Carson Park,"3333 Bear Valley Pkwy, Escondido, CA 92025",33.07856131,-117.0580843,1,Sunrise - Sunset,1,0,0,1,0,2,City of Escondido,3,6/19/24 15:16,,1,,,,,,,,,,,,,,,,,,,,,,
38307e9a-d172-4a15-b6df-7a71b22a7819,Kit Carson Play Area 5-12,"3333 Bear Valley Pkwy, Escondido, CA 92025",33.07337132,-117.0627712,,Sunrise - Sunset,,,,,,,City of Escondido,,6/19/24 15:49,,,,,,,,,,,,,,,,,,,,,,,,
b9086402-5a15-4aea-899d-021c18bb73f1,Loma Verde Park,"1420 Loma Ln, Chula Vista, CA 91911",32.60286928,-117.0467567,,"6:30am - 9:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
cff9ca39-faeb-4549-a21a-54ed4f9f7eae,Cardiff Sports Park,"1661 Lake Dr, Encinitas, CA 92024",33.02808707,-117.2654941,,"6:30am - 9:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
ed6b24e3-32a2-4c49-b315-d21a67e1c311,Highland Ranch Park,"12140 Eastbourne Rd, San Diego, CA 92128",32.98246016,-117.0718252,1,24/7,1,0,0,1,0,2,City of San Diego,3,51:16.4,,1,,,,,,,,,,,,,,,,,,,,,,
dd62b8f3-17ba-47c4-b850-3f72033315e0,Los Ninos Park,"150 Teal St, Chula Vista, CA 91911",32.59859545,-117.0443646,,"6:00am - 10:30pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
8de014c9-5e59-4cfb-9152-da629be2e02d,Chula Vista Bayfront Park,"980 Marina Way, Chula Vista, CA 91910",32.62070336,-117.1030473,1,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
188e2a8c-a1b3-4fa4-ac7f-304c2a2187b2,Chula Vista Bayside Park,"999 Bayside Pkwy, Chula Vista, CA 91910",32.62849659,-117.1073971,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
3abe906a-1e63-47d0-9582-51569a4a360e,Chula Vista Marina View Park,"900 Marina Pkwy, Chula Vista, CA 91910",32.62071384,-117.097381,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
dfdafabb-9634-4bbf-9339-7e28a82bba0d,Embarcadero Marina North Park,"500 Kettner Blvd, San Diego, CA 92101",32.70691669,-117.1693811,1,"6:00am - 10:30pm, daily",1,0,0,1,0,2,Port of San Diego,1,7/19/22 18:30,,1,,,,,,,,,,,,,,,,,,,,,,
5d8dcbd3-d48d-429b-8795-40a5ac410b80,America's Cup Harbor,"4802 N Harbor Dr, San Diego, CA 92106",32.72453732,-117.2229791,0,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
e9d76262-f9e3-4498-9364-e35082e9345e,Bonita Long Canyon Park,"1745 Coltridge Ln, Bonita, CA 91902",32.65732283,-116.9940783,1,"6:00am - 10:30pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
3538be70-2220-4117-8066-a6a8487c1904,Cesar Chavez Park,"1449 Cesar E. Chavez Pkwy, San Diego, CA 92101",32.69653719,-117.1504149,1,"6:00am - 10:30pm, daily",1,0,0,1,0,2,Port of San Diego,1,10/19/22 19:15,,1,,,,,,,,,,,,,,,,,,,,,,
d944f230-8623-4f27-a6b9-9118c7520b70,Harbor Island Park,"1875 Harbor Island Drive, San Diego, CA 92101",32.72508659,-117.2066095,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
db65551c-51d3-461a-a56b-8b498c328a6c,Horizon Park,"970 E Palomar St, Chula Vista, CA 91913",32.61739879,-117.0134909,,"6:00am - 10:30pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
d267c519-e885-4ffb-b360-0a3901fd4530,Shelter Island Shoreline Park,"2210 Shelter Island Dr, San Diego, CA 92106",32.71603406,-117.2232942,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
5a041996-46b1-4951-8e3e-f22311f2ef1d,Spanish Landing Central,"3900 N Harbor Dr, San Diego, CA 92101",32.72899436,-117.2050883,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
c8330ed3-dd9f-458d-b6cf-d57adde0012e,Balboa Park Zoo Drive,"1900 Zoo Pl, San Diego, CA 92101",32.73520543,-117.1484935,1,Unknown,1,0,1,0,0,2,City of San Diego,3,,,1,,,,,,,,,,,,,,,,,,,,,,
f990cf2a-e753-444d-9585-825f873b84ac,San Elijo Park,"1105 Elfin Forest Rd, San Marcos, CA 92078",33.10100355,-117.1989115,,6:00am - 10:00pm daily,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
62f49a4b-3d29-40fd-b865-69071e496c1f,San Elijo Park Hilltop Field,"1105 Elfin Forest Rd, San Marcos, CA 92078",33.10214053,-117.2005047,,6:00am - 10:00pm daily,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
5c765d8d-17c8-4e06-b982-f6f4f11ec76e,Sunshine Park,"4554 70th St, La Mesa, CA 91941",32.76199083,-117.0471059,,6:00am - 10:00pm daily,,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
b5232537-dc97-49c5-a491-00d7dfdb6573,Mt. Acadia Neighborhood Park,"3901 Mt Acadia Blvd, San Diego, CA 92111",32.81228551,-117.1804811,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
6837d807-c940-4af1-87d3-2b3eb87a8afd,Nobel Recreation Center,"8810 Judicial Drive, San Diego, CA 92122",32.86697745,-117.1995078,,Mon & Thurs 10:00am - 9:00pm; Tues - Wed 10:00am - 8:00pm; Fri 10:00am - 7:00pm; Sat 9:00am - 4:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
3fd52726-1132-47d0-93ab-35c34b59a68f,Ocean Beach Robb Field Baseball,"2525 Bacon St, San Diego, CA 92107",32.75391599,-117.2433446,1,During Field Use,0,0,0,1,0,2,City of San Diego,3,58:38.6,,1,,,,,,,,,,,,,,,,,,,,,,
edaf02c5-d4c6-4f5a-ae1d-cdc5564fd5f3,Ocean Beach Robb Field Skate Park,"2525 Bacon St, San Diego, CA 92107",32.75547355,-117.2376516,1,10:00am to Dusk,1,1,0,1,0,2,City of San Diego,3,6/8/24 16:48,,1,,,,,,,,,,,,,,,,,,,,,,
c6f93c2d-33ae-47c2-b9af-6a8c7f7d2707,Point Loma Community Park,"1049 Catalina Blvd, San Diego, CA 92107",32.72497778,-117.2436417,,6:00am - 10:00pm daily,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
e53dcbe3-1c7d-419c-ad69-10fc9536e97a,Presidio Park Cosoy Way,"2811 Jackson St, San Diego, CA 92110",32.75776944,-117.1920944,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
8a4d071e-ee4e-42c8-a54c-ad44fa3483c1,Presidio Park Serra Palm,"4398 Taylor St., San Diego, CA  92110",32.75926689,-117.1960399,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
4a3406ee-f5f2-4440-8ac1-cb9654f43420,San Juan Cove,"816 El Carmel Pl, San Diego, CA 92109",32.77883583,-117.2487948,0,,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
73f75ae1-c359-4a7b-84a5-986509206dce,Scripps Ranch Community Park,"11454 Blue Cypress Dr, San Diego, CA 92131",32.92712637,-117.0790109,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
099f6b3b-eb6a-4bbe-9fb2-15642a9fc93b,Shelter Island Pier,"1776 Shelter Island Dr, San Diego, CA 92106",32.7116793,-117.2288245,,6:00am - 10:30pm daily,,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
9324ffc6-ac86-4c87-b25a-e461b1603c99,Torrey Hills Park,"4260 Calle Mejillones, San Diego, CA 92130",32.91732539,-117.2226647,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
63f858da-3c81-464f-8240-2b6f297c7400,Briercrest Park,"9001 Wakarusa St, La Mesa, CA 91942",32.78075192,-117.0027531,,"6:00am - 10:00pm, daily",,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
cf3174c3-2648-43bc-9456-0ca35094e972,Dorothy Petway Neighborhood Park,"1367 Rigel St., San Diego, CA  92113",32.69208873,-117.1187656,,"6:00am - 10:00pm, daily",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
a583ad85-5cd6-405a-9b50-475f2e07bbc4,East Clairemont Athletic Area,"3451 Mt Acadia Blvd, San Diego, CA 92111",32.80327514,-117.1838169,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
ad4944cf-5342-43e5-9d91-915046591aa9,Elizabeth Rabbitt Neighborhood Park,"6620 Duck Pond Ln, San Diego, CA 92130",32.94060278,-117.1823167,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
e00200cf-4cea-4349-9423-a6bd9f982cd6,Fletcher Cove Beach Park,"111 S Sierra Ave, Solana Beach, CA 92075",32.99157584,-117.2738388,1,"6:00am - 10:00pm, daily",1,1,1,0,0,2,City of Solana Beach,3,6/15/24 12:57,,2,,,,,,,,,,,,,,,,,,,,,,
a097df3a-632c-4e9f-a867-cbc33f8a5d82,Gompers Park,"4926 Hilltop Dr, San Diego, CA 92102",32.71591679,-117.0885949,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
2b450e29-44a9-4c45-ab46-8a6953bbee8f,Highwood Park,"4200 Parks Ave, La Mesa, CA 91941",32.75530387,-117.0284013,,6:00am - 10:00pm daily,,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
90e09ca4-407b-44b2-b05c-70fcc907fd3d,Hollandia Park,"12 Mission Hills Ct, San Marcos, CA 92069",33.14639363,-117.1424817,,6:00am - 10:00pm daily,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
5b4faf98-9bf3-46aa-8e66-c30f75a64b1a,Hollandia Park Ball Fields,"12 Mission Hills Ct, San Marcos, CA 92069",33.14718522,-117.1457848,,6:00am - 10:00pm daily,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
057d503f-667c-48af-9362-ef6d4f872446,Hollandia Park Skate Board Park,"12 Mission Hills Ct, San Marcos, CA 92069",33.14627008,-117.1441071,,6:00am - 10:00pm daily,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
43aecd53-b480-4822-a421-3f46bfd8439e,Jackson Park,"5870 Jackson Dr, La Mesa, CA 91942",32.78577934,-117.019999,1,6:00am - 10:00pm daily,1,0,0,1,0,2,City of La Mesa,3,40:34.4,,1,,,,,,,,,,,,,,,,,,,,,,
5dcbb030-d8db-40a8-8eb3-fe5631280728,Jim Wood Park at Rancho Del Oro,"4755 Rancho Del Oro Park, Oceanside, CA 92056",33.22346707,-117.2899367,,6:00am - 9:00pm daily,,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
47950b68-38a1-4600-9bdc-8de170b8bbf4,Lake View Park,"10794 Mira Lago Terrace, San Diego, CA 92131",32.91821073,-117.0868209,,7:00am to Dusk,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
71e7a898-4cba-4c5d-9b39-680d9f5728ed,Lauderbach Park,"339 Oxford St, Chula Vista, CA 91911",32.60870906,-117.0693358,,6:00am - 10:00pm daily,,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
b68916a3-16a3-43e9-86c6-128bf93df5cd,Magee Park,"258 Beech Ave, Carlsbad, CA 92008",33.16124449,-117.3543607,,8:00am - 10:00pm daily,,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
0b059b18-a3b9-463d-b5af-29ea3f45a082,Overlook Park,"11417 Scripps Ranch Blvd, San Diego, CA 92131",32.92127782,-117.1020378,,7:00am to Dusk,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
fc323bc6-780d-4fba-a26e-31b9c174a228,La Jolla Cove,"1100 Coast Blvd, La Jolla, CA 92037",32.85021789,-117.2734622,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
1d514ded-4ecc-4122-a1a7-c3b768c84a6b,Spanish Landing East,"3900 N Harbor Dr, San Diego, CA 92101",32.72896679,-117.2015562,,"6:00am - 10:30pm, daily",,,,,,,Port of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
b2e47fda-a9aa-4473-959b-222afc1d2a04,Pine Avenue Park,"755 Chestnut Ave, Carlsbad, CA 92008",33.15804368,-117.3424213,1,"6:00am - 11:00pm, daily",1,0,0,1,0,2,City of Carlsbad,3,6/29/24 18:14,,1,,,,,,,,,,,,,,,,,,,,,,
13717f8a-96dd-4242-a101-699ec93c74da,Canyonside Community Park,"4 Canyonside Park Dr, San Diego, CA 92129",32.94204552,-117.1334468,,7:00am - 8:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
a34c05c8-62ea-42e0-b98f-af207c2930ff,Canyonside Park Tennis Courts,"12350 Black Mountain Rd, San Diego, CA 92129",32.94249055,-117.1317358,,"8:00am - 9:45pm, daily",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
776a8b89-175a-441e-82c4-b7c3db5c1457,Los Penasquitos Adobe,"12122 Canyonside Park Driveway, San Diego, CA 92129",32.93879175,-117.13943,,8:00am to Sunset,,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
764af630-7492-4fcd-88dd-ef435b3771dc,Lamar County Park,"3180 Bancroft Dr, Spring Valley, CA 91977",32.74055979,-117.0062484,,"6:00am - 6:30pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
65fd591d-0585-4191-8b3c-6fd3ff19b569,All Seasons Park,"1825 Magdalena Ave, Chula Vista, CA 91913",32.61264685,-116.9757641,,"6:00am - 6:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
e14b4dc2-5f82-4f0c-8c21-a52dcbb5e35e,Grape Day Park,"321 N Broadway, Escondido, CA 92025",33.12465449,-117.0831666,,"6:00am - 6:00pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
7d20cc1a-5b80-4314-9d3a-3a36ce9b9291,Lake Park,"4994 Lake Blvd, Oceanside, CA 92056",33.17380076,-117.2554184,,"6:00am - 9:00pm, daily",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
7c870bc6-3caf-422b-a07b-f8025661e4c5,Shadow Hill Park,"9161 Shadow Hill Rd, Santee, CA 92071",32.84138262,-116.9544825,,"6:00am - 7:00pm, daily",,,,,,,City of Santee,,,,,,,,,,,,,,,,,,,,,,,,,,
f925423e-c565-4ff1-811f-5a87da6a166e,Crown Cove Aquatic Center,"5000 CA-75, Coronado, CA 92118",32.63503466,-117.1405042,,"6:00am - 7:00pm, daily",,,,,,,Southwestern College,,,,,,,,,,,,,,,,,,,,,,,,,,
208d00ec-1f52-433f-9a43-9f17d13b7aec,Lakeside County Park,"12660 Lindo Ln, Lakeside, CA 92040",32.85752701,-116.9193089,,"7:30am - 30 minutes before sunset, daily",,,,0,,,San Diego County,,23:11.1,,,,,,,,,,,,,,,,,,,,,,,,
